Auckland,Christchurch,Dunedin,Hamilton,Lower Hutt,North Shore,Tauranga,Waitakere,Wellington
15.054,10.15,9.008,14.380999999999998,12.809,15.054,13.867,15.054,12.809
16.781,11.842,10.743,16.392999999999994,14.658,16.781,15.563,16.781,14.658
17.618,12.907,12.162,17.336,15.479,17.618,16.647000000000002,17.618,15.479
19.263,13.773,12.836,18.782,16.733,19.263,17.406,19.263,16.733
18.421,12.81,10.837,17.416999999999998,15.681,18.421,16.895999999999994,18.421,15.681
16.398999999999994,10.434,7.364,14.525,13.042,16.398999999999994,14.226,16.398999999999994,13.042
13.917,8.311,3.709,11.495,11.199000000000002,13.917,11.816,13.917,11.199000000000002
13.053,6.45,1.03,10.038,9.512,13.053,10.504,13.053,9.512
13.149,6.994,1.505,10.329,10.12,13.149,10.97,13.149,10.12
12.406,6.946000000000001,2.67,10.179,9.866,12.406,10.73,12.406,9.866
12.556,8.504,5.979,11.181,10.651000000000002,12.556,11.331,12.556,10.651000000000002
13.575,9.831,8.443999999999999,12.638000000000002,11.817,13.575,12.27,13.575,11.817
15.146,10.993,10.075,14.663,13.58,15.146,14.337,15.146,13.58
17.605999999999998,13.931,13.224,17.333,16.04,17.605999999999998,16.581,17.605999999999998,16.04
19.299,15.112,14.097,19.415,18.13,19.299,18.369,19.299,18.13
18.157,13.075,12.095,17.778000000000006,16.008000000000006,18.157,16.907,18.157,16.008000000000006
17.694000000000003,12.718,11.178,16.759999999999998,14.99,17.694000000000003,15.996999999999998,17.694000000000003,14.99
16.246,10.67,7.335,14.443,13.26,16.246,14.161,16.246,13.26
14.189,8.241999999999999,3.816,11.806,11.377,14.189,12.08,14.189,11.377
12.262,7.232,2.057,9.45,9.687,12.262,10.026,12.262,9.687
10.827,5.316,0.3470000000000001,7.971999999999999,7.872000000000001,10.827,8.693,10.827,7.872000000000001
11.783,6.591,2.077,9.647,9.208,11.783,10.324000000000002,11.783,9.208
12.925,8.705,6.1610000000000005,11.482,10.781,12.925,11.581,12.925,10.781
13.06,8.597999999999999,7.258999999999999,12.105,10.854,13.06,11.88,13.06,10.854
14.889,10.697,9.746,14.319,12.803,14.889,13.847,14.889,12.803
16.918,12.739,11.624,16.552,14.958,16.918,15.957,16.918,14.958
18.927,13.407,12.334,18.628,16.044,18.927,17.997,18.927,16.044
21.119,15.536,14.35,20.768,18.256,21.119,19.58,21.119,18.256
19.496,13.759,11.954,18.425,16.374000000000002,19.496,17.191,19.496,16.374000000000002
16.578,11.324000000000002,8.361,14.811,13.928999999999998,16.578,14.509,16.578,13.928999999999998
13.716,7.895999999999999,3.665,11.162,10.463,13.716,11.521,13.716,10.463
12.398,6.952999999999999,1.739,9.467,9.461,12.398,10.039,12.398,9.461
11.907,5.728999999999999,0.5250000000000001,9.012,8.676,11.907,9.718,11.907,8.676
11.095,6.432,2.25,8.786999999999999,8.432,11.095,9.371,11.095,8.432
12.738,8.373,5.867000000000001,11.187,10.312,12.738,11.005999999999998,12.738,10.312
13.184,9.938,8.594,12.289,11.6,13.184,11.712000000000002,13.184,11.6
14.995,10.876,10.136,14.353,12.645,14.995,13.66,14.995,12.645
16.542,12.38,11.573,16.244,14.414,16.542,15.657,16.542,14.414
17.517,13.74,13.12,17.46,15.667,17.517,16.546,17.517,15.667
18.634,13.607,12.338,18.056,16.114,18.634,17.243,18.634,16.114
19.009,13.403,11.55,17.907999999999994,15.851,19.009,17.011,19.009,15.851
16.659000000000002,11.348,7.906000000000001,14.919,13.923,16.659000000000002,14.624,16.659000000000002,13.923
14.786,9.214,4.937,12.271,11.663,14.786,12.27,14.786,11.663
11.955,6.61,1.669,8.982000000000001,8.918,11.955,9.56,11.955,8.918
12.14,6.108,1.016,9.053,8.455,12.14,9.52,12.14,8.455
13.809,8.407,4.198,11.497,10.922,13.809,11.947,13.809,10.922
12.72,7.715,5.169,11.087,10.005,12.72,10.867,12.72,10.005
14.831,10.242,8.597999999999999,13.909,12.65,14.831,13.456,14.831,12.65
16.134,10.104,8.696,15.49,13.675,16.134,15.011,16.134,13.675
17.485,12.731,11.768,17.264,15.556,17.485,16.424,17.485,15.556
18.074,13.577,12.615,17.965,16.255,18.074,17.116,18.074,16.255
18.929,14.159,13.376,18.53,16.628,18.929,17.701999999999995,18.929,16.628
20.731,14.957,12.913,19.875,18.026,20.731,19.028,20.731,18.026
16.840999999999998,10.678,7.311,15.106,13.656,16.840999999999998,14.985,16.840999999999998,13.656
15.026,10.112,5.382000000000001,12.687,12.52,15.026,13.005,15.026,12.52
13.454,6.89,1.306,10.593,10.24,13.454,11.358,13.454,10.24
11.911,5.337000000000001,-0.1759999999999999,9.029,8.52,11.911,9.838,11.911,8.52
12.432,7.745,3.742,10.246,9.993,12.432,10.595999999999998,12.432,9.993
12.138,7.928999999999999,5.289,10.712,10.226,12.138,10.784,12.138,10.226
13.428,9.195,7.468,12.555,11.474,13.428,12.513000000000002,13.428,11.474
14.494000000000002,11.151,10.053,13.956,13.03,14.494000000000002,13.572,14.494000000000002,13.03
16.058,11.942,11.453,15.887999999999998,14.229,16.058,14.761,16.058,14.229
17.848,13.813,13.118,17.803,16.241,17.848,17.012,17.848,16.241
18.46,13.321,12.166,18.073,15.876,18.46,16.787,18.46,15.876
17.59,13.363,11.49,16.779,15.82,17.59,16.2,17.59,15.82
15.965999999999998,10.267,7.061,14.162,12.867,15.965999999999998,14.031,15.965999999999998,12.867
14.686,8.883,4.263999999999999,12.28,11.344,14.686,12.39,14.686,11.344
12.364,5.732,0.8330000000000001,9.147,8.328,12.364,9.521999999999998,12.364,8.328
10.626,5.901999999999999,1.11,7.854999999999999,8.029,10.626,8.553999999999998,10.626,8.029
12.02,7.52,3.604,9.852,9.619,12.02,10.255999999999998,12.02,9.619
13.674,10.193,7.250999999999999,12.41,12.351,13.674,12.447,13.674,12.351
12.979,8.835,7.427,12.113,11.048,12.979,11.798,12.979,11.048
16.044,12.302,11.598,15.544,14.069,16.044,14.65,16.044,14.069
18.706,14.37,13.369000000000002,18.509,16.89,18.706,17.674,18.706,16.89
20.382,15.285,14.415,20.19,18.068,20.382,18.943,20.382,18.068
19.539,13.946,12.998,19.002,16.499000000000002,19.539,17.79,19.539,16.499000000000002
19.723,13.691,11.759,18.789,16.881999999999998,19.723,17.895999999999994,19.723,16.881999999999998
17.305,11.859000000000002,8.582,15.536,14.531,17.305,15.312,17.305,14.531
14.275,8.059,3.556,11.638,10.757,14.275,11.943,14.275,10.757
13.316,7.73,2.6500000000000004,10.459,10.432,13.316,11.098999999999998,13.316,10.432
12.566,7.356999999999998,2.113,9.94,10.175999999999998,12.566,10.565,12.566,10.175999999999998
12.941,8.167,4.053999999999999,10.629,10.218,12.941,11.057,12.941,10.218
13.877,8.718,5.307,12.477,11.632,13.877,12.682,13.877,11.632
14.71,10.094,8.468,13.911,12.733,14.71,13.543,14.71,12.733
15.98,12.059,11.137,15.569,14.31,15.98,14.894,15.98,14.31
18.307,13.452,12.696,17.933999999999994,15.996,18.307,16.866,18.307,15.996
19.818,14.66,14.319,19.737,17.13,19.818,18.222,19.818,17.13
20.299,15.444,14.683,20.163,17.98,20.299,18.754,20.299,17.98
18.339,13.733,12.018,17.439999999999998,15.874,18.339,16.374000000000002,18.339,15.874
16.968999999999998,11.459,8.392999999999999,15.369000000000002,14.11,16.968999999999998,14.954,16.968999999999998,14.11
15.247,10.246,5.622000000000001,13.023,12.877,15.247,13.354,15.247,12.877
14.814,8.349,2.5810000000000004,12.13,11.932,14.814,12.575,14.814,11.932
11.916,6.188999999999999,0.5460000000000002,9.151,9.142,11.916,9.96,11.916,9.142
13.408,7.857,3.484,11.215,10.69,13.408,11.794,13.408,10.69
13.44,8.967,6.176,11.927,11.17,13.44,12.103,13.44,11.17
14.271,9.877,8.456999999999999,13.385000000000002,12.054,14.271,13.222,14.271,12.054
15.665,11.528,10.452,15.217,13.7,15.665,14.582,15.665,13.7
17.691,13.819,13.347,17.5,15.677,17.691,16.493,17.691,15.677
18.184,13.167,12.378,18.17,16.090999999999998,18.184,17.078,18.184,16.090999999999998
18.445,13.347,12.91,18.082,15.532000000000002,18.445,16.749000000000002,18.445,15.532000000000002
19.562,14.214,12.390999999999998,18.568,16.921,19.562,17.767,19.562,16.921
17.020999999999994,11.53,8.158999999999999,15.377,14.114,17.020999999999994,14.999,17.020999999999994,14.114
14.706,8.748,4.51,12.156,11.287,14.706,12.169,14.706,11.287
11.767,5.83,0.8780000000000001,8.68,8.003,11.767,9.039,11.767,8.003
12.555,6.553999999999999,1.088,9.779,9.508,12.555,10.496,12.555,9.508
11.261,6.151,2.352,8.951,8.389000000000001,11.261,9.316,11.261,8.389000000000001
13.368,9.856,7.202999999999999,12.052,11.565,13.368,12.133,13.368,11.565
14.411,10.148,8.577,13.685,12.503,14.411,13.57,14.411,12.503
17.515,12.568,11.361999999999998,17.046,15.035,17.515,16.573,17.515,15.035
16.566,11.514,10.976,16.127,13.865,16.566,15.326,16.566,13.865
18.974,13.78,13.184,18.864,16.338,18.974,18.099,18.974,16.338
19.232,14.771,14.063,19.049000000000003,16.875999999999998,19.232,18.078,19.232,16.875999999999998
19.065,13.33,11.604,18.087,16.023,19.065,17.224,19.065,16.023
16.74,11.089,8.037,15.155,13.706,16.74,14.976,16.74,13.706
15.498,9.272,4.48,13.172,12.43,15.498,13.368,15.498,12.43
13.764,7.467,2.153,10.71,10.413,13.764,11.311,13.764,10.413
11.925,6.0120000000000005,0.7420000000000001,8.984,8.61,11.925,9.657,11.925,8.61
12.973,7.005,2.643,10.621,9.936,12.973,11.142,12.973,9.936
13.849,9.344,6.725,12.45,11.548,13.849,12.532,13.849,11.548
14.655,10.183,8.334,13.779000000000002,12.455,14.655,13.614,14.655,12.455
17.037,11.647,9.992,16.427,14.458,17.037,16.134999999999998,17.037,14.458
18.169,13.305,12.613,17.935,15.833,18.169,16.976,18.169,15.833
18.94,13.130999999999998,12.386,18.736,16.024,18.94,17.557000000000002,18.94,16.024
21.738000000000003,15.094,13.969,21.309,18.379,21.738000000000003,20.131,21.738000000000003,18.379
18.105,12.133,10.484000000000002,16.839000000000002,14.37,18.105,15.767,18.105,14.37
17.442,11.335,7.891,15.725,14.231,17.442,15.356,17.442,14.231
15.296,9.269,5.1,12.883,11.812,15.296,12.857,15.296,11.812
13.428,6.95,1.1760000000000002,10.411,9.899,13.428,10.944,13.428,9.899
13.415,7.166,1.7040000000000002,10.571,9.952,13.415,11.204999999999998,13.415,9.952
12.363,6.613,2.2430000000000003,10.002,9.387,12.363,10.291,12.363,9.387
13.703,9.234,6.437,12.405,11.603000000000002,13.703,12.482,13.703,11.603000000000002
14.363,9.499,8.046,13.494000000000002,12.062,14.363,13.233,14.363,12.062
16.61,12.313,11.497,16.213,14.734000000000002,16.61,15.268,16.61,14.734000000000002
18.58,14.457,13.823,18.5,16.857,18.58,17.438,18.58,16.857
19.914,15.731,15.351,20.09,18.563,19.914,18.854,19.914,18.563
20.311,14.638,13.601,20.139000000000006,18.008000000000006,20.311,19.083,20.311,18.008000000000006
19.685,14.404000000000002,12.558,18.867,17.347,19.685,18.066,19.685,17.347
17.037999999999997,11.995,9.05,15.3,14.505,17.037999999999997,15.08,17.037999999999997,14.505
16.133,9.594,4.664,13.746,12.94,16.133,13.852,16.133,12.94
12.286,6.356,1.319,9.251,9.001,12.286,9.794,12.286,9.001
11.72,6.289999999999999,1.7440000000000002,8.787999999999998,8.780999999999999,11.72,9.332,11.72,8.780999999999999
12.935,7.695,3.773,10.584,10.249,12.935,10.957,12.935,10.249
13.371,8.752,5.975,11.864999999999998,10.867,13.371,11.789,13.371,10.867
14.823,9.636,7.664999999999999,13.874,12.234000000000002,14.823,13.521,14.823,12.234000000000002
15.62,10.601,9.67,14.922,12.843,15.62,14.194,15.62,12.843
17.031,11.767,10.763,16.54,14.525,17.031,16.125,17.031,14.525
19.123,13.184,12.385,18.738,16.037,19.123,17.77,19.123,16.037
17.163,11.856,11.355,16.565,14.245,17.163,15.78,17.163,14.245
19.032,13.224,11.278,17.897000000000002,15.586,19.032,16.756999999999998,19.032,15.586
17.043,11.025,8.166,15.209,13.483,17.043,14.849,17.043,13.483
13.975,8.945,5.015,11.529000000000002,11.363,13.975,11.455,13.975,11.363
12.084,6.223,0.8450000000000001,9.2,9.101,12.084,9.763,12.084,9.101
12.025,6.443,1.5830000000000002,9.273,9.151,12.025,9.814,12.025,9.151
13.14,7.169,2.972,10.857,9.969,13.14,11.173,13.14,9.969
12.539,7.607,4.779,11.136,10.317,12.539,11.095,12.539,10.317
13.629,8.448,7.119999999999999,12.765999999999998,11.284,13.629,12.313,13.629,11.284
14.582,9.825,9.134,13.958,12.187,14.582,13.204,14.582,12.187
16.893,12.871,12.627,16.737000000000002,14.973,16.893,15.925,16.893,14.973
17.921,12.673,11.994000000000002,17.823,15.402,17.921,16.908,17.921,15.402
19.27,14.124,13.369000000000002,18.875,16.203000000000007,19.27,17.875999999999994,19.27,16.203000000000007
19.173,13.248,11.466,18.218,15.966,19.173,17.358999999999998,19.173,15.966
16.674,11.063,8.318,14.805,13.671,16.674,14.331,16.674,13.671
13.119000000000002,7.619,3.123,10.501,10.138,13.119000000000002,10.898,13.119000000000002,10.138
13.107,6.775,1.358,10.307,9.875,13.107,10.717,13.107,9.875
12.5,6.653,1.3730000000000002,9.736,9.197,12.5,10.268,12.5,9.197
12.184,7.172999999999999,3.028,10.049,9.581,12.184,10.566,12.184,9.581
11.204,6.726,4.371,9.699,8.797,11.204,9.911,11.204,8.797
13.260000000000002,9.638,8.298,12.413,11.264,13.260000000000002,12.161,13.260000000000002,11.264
14.643,10.639,9.8,14.076,12.552,14.643,13.659,14.643,12.552
16.188,12.146,11.538,15.848,13.928,16.188,15.42,16.188,13.928
19.258,14.853,14.487,19.203,16.837,19.258,18.096,19.258,16.837
20.276,14.997,13.735,20.13000000000001,17.76,20.276,18.925,20.276,17.76
19.153,13.924,11.925,18.191,16.378,19.153,17.346,19.153,16.378
18.078,13.383,9.79,16.706,15.771,18.078,16.304000000000002,18.078,15.771
14.9,9.738,5.409,12.335,11.845,14.9,12.507,14.9,11.845
13.142,6.022,0.3860000000000001,9.908,9.266,13.142,10.375,13.142,9.266
12.446,7.257999999999999,2.2830000000000004,9.637,9.706,12.446,10.302,12.446,9.706
12.284,7.976,4.194,10.139,10.0,12.284,10.625,12.284,10.0
12.858,8.654,5.997000000000001,11.574000000000002,10.715000000000002,12.858,11.453,12.858,10.715000000000002
12.727,9.494,8.237,11.969,11.06,12.727,11.543,12.727,11.06
15.792,11.630999999999998,10.937,15.289,13.677,15.792,14.722,15.792,13.677
17.332,12.848,12.015,17.054000000000002,15.279000000000002,17.332,16.418,17.332,15.279000000000002
19.66,14.103,12.965,19.499,17.028,19.66,18.824,19.66,17.028
18.968,13.887,12.762,18.56900000000001,16.248,18.968,17.602999999999994,18.968,16.248
19.975,13.39,11.348,19.012,16.694000000000003,19.975,18.214,19.975,16.694000000000003
16.633999999999997,11.035,8.356,14.963,13.562,16.633999999999997,14.73,16.633999999999997,13.562
14.73,8.456999999999999,3.83,12.285,11.535,14.73,12.445,14.73,11.535
14.097,7.599,2.456,11.254,10.732,14.097,11.419,14.097,10.732
12.204,7.212000000000001,2.324,9.51,9.628,12.204,10.12,12.204,9.628
12.352,6.621,2.363,10.114,9.443,12.352,10.497,12.352,9.443
13.208,8.837,5.962000000000001,11.994000000000002,11.208,13.208,12.021,13.208,11.208
14.123,9.606,8.097000000000001,13.361,12.079,14.123,13.026000000000002,14.123,12.079
16.109,12.082,11.308,15.79,14.44,16.109,15.125,16.109,14.44
17.291,13.029000000000002,12.172,17.153,15.331,17.291,16.565,17.291,15.331
18.923,14.064,13.550999999999998,18.837,16.495,18.923,18.017,18.923,16.495
19.401,13.613,12.713,19.083,16.724,19.401,18.368,19.401,16.724
17.642,12.218,10.617,16.692999999999998,14.797,17.642,15.945999999999998,17.642,14.797
15.624999999999998,10.981,7.978,13.991,13.163,15.624999999999998,13.851,15.624999999999998,13.163
14.67,9.532,5.464,12.478,12.227,14.67,12.798,14.67,12.227
13.188,6.693,1.395,10.32,9.972,13.188,10.693,13.188,9.972
12.095999999999998,6.228999999999999,1.3219999999999998,9.182,9.032,12.095999999999998,9.678999999999998,12.095999999999998,9.032
11.791,7.495999999999999,3.841,9.689,9.669,11.791,10.175,11.791,9.669
13.545,9.352,6.885,12.214,11.557,13.545,12.297,13.545,11.557
14.584,10.969,9.434,13.767,12.605,14.584,13.406,14.584,12.605
15.234000000000002,10.048,8.834,14.622,12.811,15.234000000000002,14.156,15.234000000000002,12.811
16.802,13.163,12.617,16.604999999999997,14.748,16.802,15.805,16.802,14.748
20.01,14.804,13.672,19.919,17.750999999999998,20.01,18.906,20.01,17.750999999999998
20.305,14.463,13.199000000000002,19.836,17.441000000000006,20.305,18.644,20.305,17.441000000000006
20.336,13.874,11.793,19.453,17.436,20.336,18.469,20.336,17.436
17.529,12.302,9.057,15.98,15.197,17.529,15.806,17.529,15.197
14.818,8.555,4.231,12.286,11.469,14.818,12.454,14.818,11.469
14.126,7.732,1.913,11.254,10.826,14.126,11.837,14.126,10.826
12.232,6.622000000000001,1.465,9.471,9.443,12.232,10.316999999999998,12.232,9.443
11.895,6.027,2.113,9.526,8.872,11.895,9.985,11.895,8.872
12.715,8.091000000000001,5.609,11.287999999999998,10.6,12.715,11.345999999999998,12.715,10.6
13.499,10.021,8.854,12.765999999999998,11.656,13.499,12.701,13.499,11.656
15.41,11.884,11.372,15.077,13.561,15.41,14.41,15.41,13.561
18.494,14.291,13.402,18.325,16.605,18.494,17.397000000000002,18.494,16.605
19.323,14.13,13.129,19.133,16.742,19.323,18.303,19.323,16.742
20.101,14.862,13.815,19.782,17.6,20.101,18.545,20.101,17.6
18.059,13.547,11.681,17.055,15.684,18.059,16.224999999999998,18.059,15.684
15.317999999999998,9.776,6.944,13.553,12.371,15.317999999999998,13.295,15.317999999999998,12.371
14.688999999999998,9.466,5.227,12.303,11.967,14.688999999999998,12.388,14.688999999999998,11.967
11.958,6.55,1.328,9.008,9.127,11.958,9.682,11.958,9.127
11.403,5.792999999999998,0.6150000000000001,8.600999999999999,8.677999999999999,11.403,9.314,11.403,8.677999999999999
12.017,7.896,4.086,9.905,9.956,12.017,10.166,12.017,9.956
12.824000000000002,8.27,5.874,11.300999999999998,10.491,12.824000000000002,11.254,12.824000000000002,10.491
12.883,8.597999999999999,7.199,11.866,10.658,12.883,11.56,12.883,10.658
16.535999999999998,11.939,10.444,16.012999999999998,14.148,16.535999999999998,15.915,16.535999999999998,14.148
16.692,11.48,10.749,16.156999999999996,13.856,16.692,15.632,16.692,13.856
17.845,12.872,12.236,17.499000000000002,15.259,17.845,16.735,17.845,15.259
18.543,12.829,11.86,18.063,15.593000000000002,18.543,17.012,18.543,15.593000000000002
19.002,12.398,9.991,17.933,15.567,19.002,17.680999999999994,19.002,15.567
16.737000000000002,10.389,6.922000000000001,14.906,13.508,16.737000000000002,14.867,16.737000000000002,13.508
14.512,8.809999999999997,4.099,12.095,11.552,14.512,12.339,14.512,11.552
13.048,7.01,1.79,10.175,9.771,13.048,10.806,13.048,9.771
10.871,6.14,1.233,8.219999999999999,8.718,10.871,9.076,10.871,8.718
12.29,7.49,3.652,10.09,9.825,12.29,10.515,12.29,9.825
13.632,8.565,5.699,12.287999999999998,11.398,13.632,12.255999999999998,13.632,11.398
14.508,10.157,8.418,13.745,12.587,14.508,13.25,14.508,12.587
15.406,11.485,10.577,14.795,13.25,15.406,14.171,15.406,13.25
16.662,11.933,11.106,16.426,14.720999999999998,16.662,15.719,16.662,14.720999999999998
17.419,12.67,12.226,17.215,15.130999999999998,17.419,16.355999999999998,17.419,15.130999999999998
18.95,14.011,13.337,18.548,16.204,18.95,17.221,18.95,16.204
19.159,14.005,12.084,18.358,16.742,19.159,17.462,19.159,16.742
16.205,11.269,8.415,14.555,13.755999999999998,16.205,14.467,16.205,13.755999999999998
14.536,8.077,3.708,11.972,11.188,14.536,12.2,14.536,11.188
13.42,8.173,2.967,10.844,11.215,13.42,11.328,13.42,11.215
12.916,7.366,1.907,10.204999999999998,10.302,12.916,10.838,12.916,10.302
13.299,8.318,3.835,11.069,10.598,13.299,11.303,13.299,10.598
12.791,8.79,6.191,11.406,10.932,12.791,11.367,12.791,10.932
13.511,9.952,8.453,12.823,12.011,13.511,12.561,13.511,12.011
17.028,12.529000000000002,11.489,16.555,14.804,17.028,15.956,17.028,14.804
18.853,13.677,12.753,18.564,16.55,18.853,17.934,18.853,16.55
19.752,15.629,14.958,19.768,17.852999999999998,19.752,18.967,19.752,17.852999999999998
19.219,14.577,13.671,18.881,17.079,19.219,17.837,19.219,17.079
18.482,12.808,11.027,17.508999999999997,15.432,18.482,16.692,18.482,15.432
16.500999999999998,11.69,8.574,14.77,13.684,16.500999999999998,14.21,16.500999999999998,13.684
13.939,9.145,4.48,11.727,11.707,13.939,12.123,13.939,11.707
13.755,8.029,2.619,11.17,11.274,13.755,11.722,13.755,11.274
13.402,7.324999999999998,1.973,10.64,10.557,13.402,11.143,13.402,10.557
12.112,7.345,3.404,9.806,9.278,12.112,10.273,12.112,9.278
13.502,9.183,6.686,12.132,11.261,13.502,11.948,13.502,11.261
13.555,9.277,8.035,12.539,11.361,13.555,12.063,13.555,11.361
15.550999999999998,11.438,10.589,14.923,13.428,15.550999999999998,14.306,15.550999999999998,13.428
18.023,13.684,13.153,17.924999999999994,16.146,18.023,16.992,18.023,16.146
20.279,15.755,15.116,20.239,18.529,20.279,19.285,20.279,18.529
19.763,14.564,13.495,19.394,17.492,19.763,18.472,19.763,17.492
18.425,13.242,11.698,17.348999999999997,15.602,18.425,16.785,18.425,15.602
17.035999999999998,12.359000000000002,9.634,15.393,14.546,17.035999999999998,15.2,17.035999999999998,14.546
15.088,8.947000000000001,4.494,12.636,12.136,15.088,12.77,15.088,12.136
12.899,7.207000000000001,1.915,10.082,10.242,12.899,10.694,12.899,10.242
11.735,6.053999999999999,1.28,8.844999999999997,8.328999999999999,11.735,9.503,11.735,8.328999999999999
11.720999999999998,6.461,2.5610000000000004,9.479,8.835,11.720999999999998,9.795,11.720999999999998,8.835
12.976,8.292,5.946000000000001,11.578,10.591,12.976,11.533,12.976,10.591
14.67,10.24,8.837,13.848,12.424,14.67,13.532,14.67,12.424
15.848,11.533,10.892,15.388,13.771,15.848,14.656,15.848,13.771
17.253,13.405,12.832,17.194999999999997,15.467,17.253,16.358,17.253,15.467
19.769,15.259,14.685,19.79,17.641,19.769,18.929,19.769,17.641
18.794,13.76,13.004,18.283,16.143,18.794,17.267,18.794,16.143
17.715999999999998,12.519,11.091,16.802999999999994,14.985,17.715999999999998,16.116999999999994,17.715999999999998,14.985
16.798,11.136,8.117,14.967,13.519,16.798,14.799,16.798,13.519
14.761,10.315,5.872000000000001,12.482,12.542,14.761,12.7,14.761,12.542
13.195,7.805,2.744,10.332,10.379,13.195,10.662,13.195,10.379
12.436,6.984999999999999,1.898,9.69,9.511,12.436,10.149,12.436,9.511
12.958,8.641,4.437,10.865,11.056,12.958,11.29,12.958,11.056
13.503,8.825,5.965,12.092,11.353000000000002,13.503,12.045,13.503,11.353000000000002
14.577,10.12,8.661999999999999,13.794,12.334,14.577,13.519,14.577,12.334
16.111,12.013,11.123,15.759,14.293,16.111,15.144,16.111,14.293
17.732,12.936,12.027,17.427999999999994,15.497,17.732,16.855,17.732,15.497
18.796,14.443,13.97,18.654,16.624000000000002,18.796,17.909000000000002,18.796,16.624000000000002
20.287,14.424,12.994000000000002,19.917,17.432000000000002,20.287,18.804,20.287,17.432000000000002
18.201,12.32,10.372,17.058,14.847,18.201,16.496,18.201,14.847
16.154,9.765,6.843999999999999,14.047,12.204,16.154,13.765999999999998,16.154,12.204
15.659999999999998,7.813,3.173,13.037,11.497,15.659999999999998,13.355,15.659999999999998,11.497
13.892,7.565,2.107,10.998,10.773,13.892,11.515,13.892,10.773
13.409,7.614999999999998,2.3680000000000003,10.568,10.425,13.409,11.17,13.409,10.425
13.143,7.582999999999999,3.497,10.890999999999998,10.324000000000002,13.143,11.144,13.143,10.324000000000002
14.345999999999998,10.146,7.391,12.976,12.249,14.345999999999998,13.19,14.345999999999998,12.249
14.87,10.929,9.282,14.009,13.095,14.87,13.999,14.87,13.095
16.936,12.300999999999998,11.315,16.275,14.375,16.936,15.893999999999998,16.936,14.375
18.454,14.509,13.853,18.242,16.406,18.454,17.314,18.454,16.406
19.472,15.851,15.157,19.492,17.983,19.472,18.335,19.472,17.983
19.339,14.275,13.095999999999998,18.97600000000001,16.899,19.339,17.77,19.339,16.899
19.313,13.759,11.588,18.379,16.73,19.313,17.599,19.313,16.73
17.337,11.303,8.282,15.562,14.357,17.337,15.13,17.337,14.357
15.066,9.398,4.934,12.773,12.336,15.066,13.173,15.066,12.336
13.662,7.645,2.045,10.794,10.533,13.662,11.518999999999998,13.662,10.533
11.603,6.2410000000000005,1.477,8.697000000000001,8.487,11.603,9.418,11.603,8.487
12.782,7.957999999999999,3.579,10.625,10.077,12.782,11.067,12.782,10.077
14.465,9.655,6.972,13.117,12.061,14.465,13.012,14.465,12.061
15.300999999999998,10.873,9.247,14.552,13.435,15.300999999999998,14.38,15.300999999999998,13.435
16.706,12.338,11.277,16.252,14.720999999999998,16.706,15.762,16.706,14.720999999999998
17.429000000000002,12.911,11.916,17.064,15.155,17.429000000000002,16.293,17.429000000000002,15.155
19.315,14.693,13.902,19.055,17.009,19.315,18.266,19.315,17.009
21.203000000000003,15.701,14.581,20.928,18.802,21.203000000000003,19.813,21.203000000000003,18.802
20.303,13.678,11.7,19.225,16.980999999999998,20.303,18.433,20.303,16.980999999999998
17.927,11.589,8.349,16.105,14.392,17.927,15.824000000000002,17.927,14.392
15.578,10.143,5.73,13.168,12.808,15.578,13.241,15.578,12.808
12.898,7.666,2.382,10.13,10.27,12.898,10.771999999999998,12.898,10.27
13.039,6.912000000000001,1.586,10.175999999999998,9.868,13.039,10.645,13.039,9.868
12.991,7.620999999999999,3.491,10.769,10.375,12.991,11.34,12.991,10.375
12.474,8.432,5.9510000000000005,10.986,10.416,12.474,11.248,12.474,10.416
15.091,10.021,8.087,14.255,12.822,15.091,13.968,15.091,12.822
16.425,11.726,10.832,15.932,14.043,16.425,15.509,16.425,14.043
18.062,13.618,12.53,17.679000000000002,15.935,18.062,17.15,18.062,15.935
19.303,14.416,13.587,19.098,16.646,19.303,18.237,19.303,16.646
20.021,13.640999999999998,12.457,19.421000000000006,16.756,20.021,18.738,20.021,16.756
18.63,13.369000000000002,11.765,17.569999999999997,15.604,18.63,16.766,18.63,15.604
16.381999999999998,10.359000000000002,7.189,14.531,13.202,16.381999999999998,14.384,16.381999999999998,13.202
14.53,9.432,5.14,12.195,11.924,14.53,12.46,14.53,11.924
12.805,6.343999999999999,0.941,9.86,9.216,12.805,10.311,12.805,9.216
12.146,5.952000000000001,0.4690000000000001,9.218,8.911999999999997,12.146,10.008,12.146,8.911999999999997
13.417,8.343,3.771,11.317,10.894,13.417,11.802,13.417,10.894
13.726,9.047,6.349,12.268999999999998,11.612,13.726,12.329,13.726,11.612
13.844,9.997,8.362,12.965000000000002,11.886,13.844,12.648,13.844,11.886
14.503,10.211,9.11,13.896,12.521,14.503,13.345999999999998,14.503,12.521
17.176,12.302,11.734000000000002,16.805999999999994,14.686,17.176,16.227,17.176,14.686
18.947,14.479,13.662,18.738,16.71,18.947,17.742,18.947,16.71
19.329,13.228,12.014,18.698,16.101000000000006,19.329,17.875,19.329,16.101000000000006
17.433,11.726,9.76,16.217,14.366,17.433,15.754,17.433,14.366
14.634999999999998,9.465,6.509,12.683,11.468,14.634999999999998,12.608,14.634999999999998,11.468
